,Title,Word_Count,Links,Hashtags,User_Mentions,Favorite,Retweet
612,"Hasta cuando Ecuador soporta mas corrupción de los periodistas Teleamazonas Ecuavisa, por favor ayuda Internacional porque aquí ya no se llaman sobornos ahora son pauta financiada por Sr presidente Guillermo Lasso con su ley de libre comunicación  @ONU_es @ONU_derechos @CorteIDH https://t.co/RtSNrm3H4h",41,1,0,3,0,0
613,"@LassoGuillermo Pregúntale a guillermo lasso q profesas ser transparente, si va a denunciar ante la ley a los genocidas y corruptos:Lerdin moreno,maria paula romo,oswaldo jarrin, por el desastre como dejan el país y todo esta en el informe del defensor del pueblo y d Derechos Humanos en Ecuador.",48,0,0,1,0,0
614,"@LassoGuillermo YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",38,0,0,1,0,0
615,@LassoGuillermo Gracias a Dios 🙏 señor presidente Guillermo Lasso Mendoza lo felicito por tal adquisición y lograr su objetivo y metas que usted se a propuesto muchas bendiciones 🙏🙏,29,0,0,1,0,0
616,"🔴 Leonidas Iza, dirigente indígena, eleva pedidos de las comunidades al gobierno de Guillermo Lasso:
✅Derogar decretos que liberan precios de combustibles y establecer política de subsidios con compensación social
✅Plazo para cancelar créditos
✅No al FMI ni privatizaciones https://t.co/go1BTnJNCs",40,0,0,0,33,15
617,"El presidente de Ecuador, Guillermo Lasso, anunció este viernes la concreción de la adquisición de seis millones de vacunas CanSino contra la covid-19, que son de una sola dosis de aplicación.

Fuente EFE

Foto: EFE/José Jácome/Archivo

#NoticiasRNN 
https://t.co/EVHkdY3RbZ",38,1,1,0,0,0
618,"@LassoGuillermo @BernardaOM @DDHH_Ec Sr. Presidente Guillermo Lasso reciba un cordial saludo. Los profesionales de la salud nos dirigimos a usted para pedirle de la manera más respetuosa nos ayude ante la situación y la decisión del CACES con respecto al examen de habilitación, que sea una media  justa.",48,0,0,3,0,0
619,"@LeonidasIzaSal1 @Micc_Ec @RELE_CIDH Pregúntale a guillermo lasso q profesas ser transparente, si va a denunciar ante la ley a los genocidas y corruptos:Lerdin moreno,maria paula romo,oswaldo jarrin, por el desastre como dejan el país y todo esta en el informe del defensor del pueblo y d Derechos Humanos en Ecuador.",50,0,0,3,0,0
620,"@LeonidasIzaSal1 @Micc_Ec @RELE_CIDH YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",40,0,0,3,0,0
621,Keiko Fujimori no siguió en Perú el ejemplo que Guillermo Lasso dio en Ecuador https://t.co/3Lt0gtRp0H,15,1,0,0,3,7
622,"Guillermo Lasso no ha eliminado las pensiones alimenticias, según aviso que circula en redes sociales https://t.co/6RrDYCFQAx",16,1,0,0,0,0
623,@LeonidasIzaSal1 @kolectiVOZ @FinanzasEc Mi voto es Nulo para esta cojuda movilización del Mudo ideológico que le dió el poder al semi ignorante y fascista bachiller Guillermo Lasso,27,0,0,3,0,0
624,"#Noticias I El presidente del #Ecuador, Guillermo #Lasso, anunció la adquisición de 6 millones de vacunas CanSino para el país: https://t.co/7kC363994L https://t.co/DyxIDlQHp6",22,1,3,0,2,1
625,"@LeonidasIzaSal1 @FinanzasEc Pregúntale a guillermo lasso q profesas ser transparente, si va a denunciar ante la ley a los genocidas y corruptos:Lerdin moreno,maria paula romo,oswaldo jarrin, por el desastre como dejan el país y todo esta en el informe del defensor del pueblo y d Derechos Humanos en Ecuador.",49,0,0,2,1,0
626,@sugeyhajjar @LeonidasIzaSal1 @LassoGuillermo Si tiene que enfatizar que NO es contra de Guillermo LASSO es porque SI es contra Guillermo Lasso,21,0,0,3,0,0
627,"@LeonidasIzaSal1 @FinanzasEc YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",39,0,0,2,1,0
628,"@PrensaDelBanano Y en este caso para los periodistas de Ecuador Teleamazonas se debería enjaular a los mounstros CHULQUEROS banqueros extorcionafores y estafadores refinanciadores? Guillermo Lasso, o es de la PAUTA y por eso son intocables
#LassoEsMorenoRecargado 
#PrensaBasura",37,0,2,1,0,0
629,"@LaPosta_Ecu Pregúntale a guillermo lasso q profesas ser transparente, si va a denunciar ante la ley a los genocidas y corruptos:Lerdin moreno,maria paula romo,oswaldo jarrin, por el desastre como dejan el país y todo esta en el informe del defensor del pueblo y d Derechos Humanos en Ecuador.",48,0,0,1,0,0
630,"@LaPosta_Ecu YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",38,0,0,1,0,0
631,"#Política// No es cierto que el presidente Guillermo Lasso, haya eliminado el pago en efectivo de pensiones alimenticias en Ecuador, como aseguran publicaciones en las redes sociales compartidas decenas de veces.

Más detalles en el siguiente enlace: ⬇
https://t.co/s56RmwUeXE https://t.co/eOdSk4QHiC",40,1,1,0,0,0
632,"#Política// Empoderamiento económico de las mujeres, innovación financiera y femicidio cero son los tres ejes de la hoja de ruta trazada por el Gobierno para tratar la problemática que rodea a las mujeres en el país.
Más detalles en el siguiente enlace: ⬇
https://t.co/RRyMDuDLHC https://t.co/IVcqzmw596",45,1,1,0,0,0
633,"@LaPosta_Ecu YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",38,0,0,1,0,0
634,"@Davila1Monica @TMT30_ @LassoGuillermo Pdtes como Guillermo Lasso? te afirmo que él va a solucionar las cosas para TODOS muchisimo mejor que un socialista q no tiene idea de como se produce, por si no te has dado cta él esta empezando a hacer mas cosas q los comunistoides ineficientes",49,0,0,3,0,0
635,"@LaPosta_Ecu Pregúntale a guillermo lasso q profesas ser transparente, si va a denunciar ante la ley a los genocidas y corruptos:Lerdin moreno,maria paula romo,oswaldo jarrin, por el desastre como dejan el país y todo esta en el informe del defensor del pueblo y d Derechos Humanos en Ecuador.",48,0,0,1,0,0
636,"@jotacelira Pregúntale a guillermo lasso q profesas ser transparente, si va a denunciar ante la ley a los genocidas y corruptos:Lerdin moreno,maria paula romo,oswaldo jarrin, por el desastre como dejan el país y todo esta en el informe del defensor del pueblo y d Derechos Humanos en Ecuador.",48,0,0,1,0,0
637,"@jotacelira YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",38,0,0,1,0,0
638,"Una nueva vacuna para combatir el coronavirus llegaría a Ecuador para formar parte del plan de vacunación 9/100. El Gobierno de Guillermo Lasso adquirirá seis millones de dosis de vacunas CanSino, con el objetivo de inmunizar a 6 millones de personas con una sola dosis. https://t.co/vpkrgRFN6s",46,0,0,0,0,0
639,"#InfoLoja | El presidente Guillermo Lasso anuncia que adquirió 6 millones de vacunas chinas #CanSino, esta vacuna requiere una sola dosis. Arribaran al país en los próximos días. 

#Ecuador https://t.co/lPsRgoZ76w",30,0,3,0,2,1
640,"@DialogoDiverso @CarlaMaldonadoP @OIMEcuador @StatePRM @AzuayPrefectura Pregúntale a guillermo lasso q profesas ser transparente, si va a denunciar ante la ley a los genocidas y corruptos:Lerdin moreno,maria paula romo,oswaldo jarrin, por el desastre como dejan el país y todo esta en el informe del defensor del pueblo y d Derechos Humanos en Ecuador.",52,0,0,5,0,0
641,"@DialogoDiverso @CarlaMaldonadoP @OIMEcuador @StatePRM @AzuayPrefectura YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",42,0,0,5,0,0
642,"@alcaldiagye @DASEAlcaldiaGye @ursulastrengech YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",40,0,0,3,0,0
643,"@LaPosta_Ecu Pregúntale a guillermo lasso q profesas ser transparente, si va a denunciar ante la ley a los genocidas y corruptos:Lerdin moreno,maria paula romo,oswaldo jarrin, por el desastre como dejan el país y todo esta en el informe del defensor del pueblo y d Derechos Humanos en Ecuador.",48,0,0,1,0,0
644,"@LaPosta_Ecu YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",38,0,0,1,0,0
645,"Guillermo Lasso, presidente de la República del Ecuador confirmó la noche del ayer 10 de junio, la adquisición de 6 millones de vacunas de una sola dosis en convenio con el laboratorio CanSino. 

Fuente: @eluniversocom 

#Noticia #Ecuador #Vacuna #GuillermoLasso https://t.co/lXLBOep14R",40,0,4,1,0,0
646,"AHORA: organizaciones indígenas y sociales marchan por las calles de Latacunga, con consignas hacia el Gobierno de Guillermo Lasso. Un grupo de representantes entrega al gobernador de Cotopaxi sus peticiones, entre ellas que se regule el transporte comunitario. https://t.co/s0j13ZqOeX",39,0,0,0,79,48
647,"Keiko Fujimori no siguió en Perú el ejemplo que Guillermo Lasso dio en Ecuador, por @PedroBenitezF  https://t.co/plFQb4B9Cj",17,1,0,1,0,0
648,"@FiscaliaEcuador @ecuavisa @lahoraecuador @Gamavisionecu @Expresoec @RTSEcuador @notimundoec @revistavistazo @eltiempocuenca @eluniversocom @tctelevision YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",48,0,0,11,0,0
649,Guillermo Lasso hace que no me arrepienta de haberle dado mi voto...,12,0,0,0,4,1
650,"@LeonidasIzaSal1 @Micc_Ec Pregúntale a guillermo lasso q profesas ser transparente, si va a denunciar ante la ley a los genocidas y corruptos:Lerdin moreno,maria paula romo,oswaldo jarrin, por el desastre como dejan el país y todo esta en el informe del defensor del pueblo y d Derechos Humanos en Ecuador.",49,0,0,2,2,0
651,"@LeonidasIzaSal1 @Micc_Ec YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",39,0,0,2,3,0
652,El jefe del comando conjunto de las Fuerzas Armadas Valm. Jorge Cabrera Espinoza agradece al presidente Guillermo Lasso por la designación del nuevo mando militar y reiteran el compromiso con el pueblo ecuatoriano. https://t.co/t8Zfa6HfHv,34,0,0,0,1,0
653,"@FiscaliaEcuador @DianaSalazarM2 @FFAAECUADOR YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",40,0,0,3,0,0
654,"@LassoGuillermo @BernardaOM @DDHH_Ec Tú guillermo lasso q profesas ser transparente, vas a denunciar ante la ley a los genocidas y corruptos: Lerdin moreno, maria paula romo, oswaldo jarrin, por el desastre como dejan el país y todo esta en el informe del defensor del pueblo y d Derechos Humanos en Ecuador.",51,0,0,3,0,0
655,"@LassoGuillermo @BernardaOM @DDHH_Ec YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",40,0,0,3,0,0
656,"@LassoGuillermo Saludos desde Machala Don Guillermo Lasso, bendiciones 🤝",9,0,0,1,0,0
657,"#ATENCIÓN | Periodistas al poder. Rafael Cuesta,hermano de Santiago Cuesta, ex consejero presidencial de Lenín Moreno,involucrado en ""Caso Las Torres"" junto al Contralor Pablo Celi,es nombrado por el Presidente Guillermo Lasso como gerente general del medio público TC televisión. https://t.co/qNOXEhjxq0",40,0,1,0,33,47
658,"@LeonidasIzaSal1 @Micc_Ec @Presidencia_Ec @AsambleaEcuador Pregúntale a guillermo lasso q profesas ser transparente, si va a denunciar ante la ley a los genocidas y corruptos:Lerdin moreno,maria paula romo,oswaldo jarrin, por el desastre como dejan el país y todo esta en el informe del defensor del pueblo y d Derechos Humanos en Ecuador.",51,0,0,4,0,0
659,"@LeonidasIzaSal1 @Micc_Ec @Presidencia_Ec @AsambleaEcuador YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",41,0,0,4,1,0
660,"@LeonidasIzaSal1 @Micc_Ec Pregúntale a guillermo lasso q profesas ser transparente, si va a denunciar ante la ley a los genocidas y corruptos:Lerdin moreno,maria paula romo,oswaldo jarrin, por el desastre como dejan el país y todo esta en el informe del defensor del pueblo y d Derechos Humanos en Ecuador.",49,0,0,2,0,0
661,"El presidente de la República, @LassoGuillermo se vacuna hoy, así lo anunció a través de las redes sociales, en donde aprovechó para mostrarle a los ciudadanos lo fácil que es consultar el #lugardevacunación en https://t.co/F3iUMspM7h 
https://t.co/r9EG6DAJNz https://t.co/tv5ulutRqJ",37,2,1,1,0,0
662,"@LeonidasIzaSal1 @Micc_Ec YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",39,0,0,2,0,0
663,"@CaraotaDigital El balotaje, se presta para el pillaje electoral: la primera víctima del balotaje fue el candidato correísta : Andrés Arauz, quien luego de aventajar, en primera vuelta, pierde en la revuelta contra Guillermo Lasso. Ahora  ""rodó"" Keiko Fujimori.  Balotaje Venezuela, maduro fuera.",43,0,0,1,1,0
664,"El presidente Guillermo Lasso anunció vía redes sociales la compra de 6 millones de vacunas del laboratorio chino CanSino. Estas solo requieren una dosis por lo que se podrá inocular a 6 millones de ecuatorianos.

#Radioi99 #Noticiasi99",37,0,2,0,0,0
665,"@Polificcion Carlos, ERROR, las dos semanas va solo Guillermo Lasso y los ministros, los Directores, Gerentes, y demas mandos altos y medios CONTINÚAN LOS MISMOS, no ha habido cambios, falta el 80% de la administración publica, 
Osea sería la decada robada mas 4 años, mas las dos semanas, 😕",49,0,0,1,0,0
666,"@OEA_oficial YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",38,0,0,1,1,0
667,"En la Escuela Superior Militar Eloy Alfaro, en el norte de Quito, se desarrolla la ceremonia de cambio de mando de la cúpula militar. Asiste Guillermo Lasso: https://t.co/w2BNCbeLcc",28,1,0,0,7,2
668,Punto de vacunación donde se inmunizará al Presidente Lasso no funciona https://t.co/Re3D6Nfzu7 @elyex,13,1,0,1,0,0
669,"#Enfoque El 20 de septiembre de 2020 mediante su cuenta de twitter Guillermo Lasso en ese entonces candidato a la presidencia  del Ecuador dijo ""En mi gobierno, no habrá ningún correísta, debemos limpiar la casa desde adentro"".
https://t.co/P897oCr4JW https://t.co/KYoOZPxOeQ",39,1,1,0,0,0
670,"Guillermo Lasso recibió el saludo protocolar de 50 representantes diplomáticos y de organismos internacionales y declaró que su Gobierno va a dinamizar las relaciones de Ecuador con el mundo🇪🇨🇪🇨🌎🌎
https://t.co/5zBJLfm88k https://t.co/QLfMbos9on",31,1,0,0,0,0
671,Fue un compromiso del presidente Guillermo Lasso . En campaña . https://t.co/PU0oZHvHru,12,1,0,0,2,0
672,"#Ecuador

El presidente Guillermo Lasso anuncia la adquisición de 6 millones de dosis de vacunas #CanSino contra la #Covid-19 de una sola dosis para inmunizar a 6 millones de personas. 

El Gobierno no aclara si llegarán en un solo envío o varios.",42,0,3,0,0,0
